"0.323578","0.574865","0.625988","0.573238","0.526747","0.395989","0.218749","0.024262",
"0.770521","0.611587","0.309379","0.097780","0.229606","0.419924","0.595708","0.749846",
"0.105065","0.123388","0.114763","0.099029","0.092261","0.079701","0.073745","0.083610",
"0.419155","0.382804","0.269657","0.188956","0.188387","0.229524","0.299206","0.381659",
"0.608459","0.621286","0.456120","0.271258","0.115521","0.085491","0.264229","0.464397",
"0.556268","0.547359","0.453222","0.383471","0.389723","0.400046","0.440602","0.512093",
"0.596568","0.563521","0.426682","0.327891","0.326629","0.361141","0.437609","0.541775",
"0.318631","0.184190","0.019919","0.108612","0.215905","0.290282","0.343720","0.371204",
"0.429171","0.524146","0.462217","0.355263","0.268967","0.157210","0.123544","0.261465",
"0.161453","0.216295","0.208564","0.176886","0.153351","0.112007","0.077698","0.095322",
"0.133193","0.160570","0.139473","0.105012","0.076563","0.040468","0.034129","0.081547",
"0.636580","0.526548","0.333035","0.243626","0.308579","0.409823","0.520875","0.626215",
"0.461513","0.382146","0.206023","0.051324","0.093302","0.215788","0.329297","0.432851",
"0.641443","0.687566","0.562357","0.420372","0.343493","0.296639","0.351203","0.499672",
"0.374236","0.491227","0.459502","0.375379","0.308055","0.203136","0.124777","0.207497",
"0.319674","0.216705","0.444778","0.588431","0.719967","0.742691","0.702867","0.582276",
"0.403906","0.372079","0.245839","0.132376","0.092980","0.152319","0.247180","0.349888",
"0.098963","0.008922","0.073887","0.121935","0.163400","0.179375","0.180082","0.160826",
"0.125131","0.046201","0.115676","0.171646","0.222132","0.238827","0.235634","0.206570",
"0.544049","0.511844","0.340359","0.170098","0.057490","0.154211","0.301863","0.455681",
"0.203165","0.083843","0.109900","0.186144","0.259018","0.293782","0.305765","0.288353",
"0.132973","0.136731","0.103064","0.066328","0.041380","0.035887","0.063127","0.102792",
"0.029668","0.196204","0.328708","0.378250","0.420649","0.396700","0.334469","0.220500",
"0.274887","0.433344","0.471183","0.440681","0.420974","0.342918","0.246230","0.178952",
"0.108358","0.182995","0.206355","0.197521","0.192257","0.159382","0.115446","0.075061",
"0.652141","0.627864","0.464061","0.325036","0.288722","0.321711","0.423788","0.564649",
"0.260675","0.278782","0.216739","0.142501","0.083551","0.046471","0.102149","0.189558",
"0.409047","0.448603","0.357572","0.242879","0.150244","0.073225","0.146121","0.287626",
"0.668483","0.560259","0.386538","0.321178","0.391194","0.478585","0.575613","0.668724",
"0.315500","0.267442","0.177408","0.133057","0.158964","0.203186","0.255245","0.307146",
"0.155648","0.119404","0.129982","0.157359","0.194926","0.209194","0.211558","0.199531",
"0.277700","0.457947","0.486568","0.439409","0.399606","0.298177","0.168801","0.090988",
"0.342067","0.190525","0.146252","0.233206","0.338483","0.399726","0.434195","0.433989",
"0.508254","0.371730","0.154639","0.064548","0.204293","0.330097","0.437716","0.522830",
"0.522032","0.300861","0.119572","0.236391","0.400495","0.511785","0.588662","0.621369",
"0.416323","0.416829","0.300958","0.176797","0.083558","0.089130","0.198651","0.327182",
"0.020575","0.106693","0.171709","0.194967","0.215015","0.201254","0.168116","0.109015",
"0.485462","0.415053","0.307292","0.271191","0.321107","0.373698","0.432594","0.490211",
"0.180949","0.089301","0.206506","0.288376","0.362646","0.381885","0.369078","0.314654",
"0.571385","0.606381","0.497741","0.379569","0.323795","0.291776","0.337123","0.457456",
"0.621457","0.647518","0.489829","0.310058","0.170586","0.117667","0.265592","0.466946",
"0.505399","0.518815","0.426685","0.339928","0.316638","0.308200","0.346810","0.432635",
"0.404855","0.502415","0.490899","0.438750","0.416780","0.357127","0.310102","0.321235",
"0.512661","0.507327","0.363379","0.213963","0.113626","0.132989","0.259106","0.410349",
"0.459171","0.474128","0.357713","0.228825","0.137272","0.112943","0.211102","0.351763",
"0.518899","0.296863","0.323396","0.466506","0.627075","0.703842","0.732102","0.698279",
"0.350978","0.431538","0.420195","0.375587","0.357798","0.308551","0.270717","0.281604",
"0.485248","0.468989","0.344623","0.235571","0.201355","0.225272","0.305514","0.415473",
"0.788770","0.802033","0.632803","0.469997","0.408065","0.400022","0.490147","0.656783",
"0.230815","0.225497","0.328235","0.393523","0.461680","0.464613","0.432862","0.359758",
"0.215567","0.197194","0.136773","0.091362","0.087817","0.110372","0.148974","0.194096",
"0.678114","0.729563","0.636012","0.532186","0.502239","0.466029","0.482762","0.574162",
"0.461918","0.305158","0.098987","0.112784","0.252788","0.361935","0.448347","0.506274",
"0.576209","0.127643","0.386038","0.650029","0.881727","0.977275","0.991290","0.899154",
"0.792987","0.737791","0.482585","0.231709","0.072073","0.235253","0.450501","0.671153",
"0.686026","0.558521","0.328805","0.212247","0.289661","0.416783","0.549667","0.672157",
